name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
andrea fidanza,0,1.0,"tengo un ultrapase. tengo un ultrapase , informaron en la web que a partir del 22 de abril se podria cambiar ,es decir ,hacer uso del mismo reservando pasajes y ahora lo pasaron para el 30 de abril.  informalidad qué hace alguien que va por trabajo y contaba con dicho ultrapase por ser práctico y económico? ojalá el 30 podamos reservar pasajes si no ,es muy lamentable el servicio...de beneficio no tendrá nada .",1,0,0,0.5,0.0009695747445170547,es,"tengo un ultrapase. tengo un ultrapase , informaron en la web que a partir del 22 de abril se podria cambiar ,es decir ,hacer uso del mismo reservando pasajes y ahora lo pasaron para el 30 de abril.  informalidad qué hace alguien que va por trabajo y contaba con dicho ultrapase por ser práctico y económico? ojalá el 30 podamos reservar pasajes si no ,es muy lamentable el servicio...de beneficio no tendrá nada ."
andres gn,0,4.0,"gute lowcost. man merkt dass erst ein jahr betrieb, 
aber nettes personal, wir hatten pünktliche flüge. der ehemalige militärflughafen palomar in buenos aires y schwer erreichbare und operiert bereits an der kapazitätsgrenze",0,0,0,0.0,0.0,de,"Buen costo bajo.Puedes decir que solo un año,
Pero buen personal, tuvimos vuelos puntuales.El antiguo aeropuerto militar de Palomar en Buenos Aires ya es difícil de alcanzar y operar al límite de capacidad"
andresh765,0,4.0,"regreso de iguazú - post navidad. mas allá de la espera afuera del aeropuerto (opinión aparte) el personal de tierra buscó agilizar el proceso de check in para no demorar el embarque y salida del vuelo. todo estuvo a tiempo, y tuvimos un vuelo muy bueno de regreso.",0,0,0,0.0,0.0,es,"regreso de iguazú - post navidad. mas allá de la espera afuera del aeropuerto (opinión aparte) el personal de tierra buscó agilizar el proceso de check in para no demorar el embarque y salida del vuelo. todo estuvo a tiempo, y tuvimos un vuelo muy bueno de regreso."
andresmartino,0,3.0,"bien, pero puede mejorar. tiene mucho por mejorar, sobre todo las instalaciones del aeropuerto de palomar. comodidad pero por sobre todo seguridad",0,0,0,0.0,0.0,es,"bien, pero puede mejorar. tiene mucho por mejorar, sobre todo las instalaciones del aeropuerto de palomar. comodidad pero por sobre todo seguridad"
andy,0,1.0,"olvidable. nada peor q comenzar las vacaciones con la cancelación del vuelo, sin aviso y sin una posible solución, tuvimos q buscarla nosotros y encima con retraso, buscas algo económico pero terminas con dolores de cabeza, no lo recomiendo andre",0,0,0,0.0,0.0,es,"olvidable. nada peor q comenzar las vacaciones con la cancelación del vuelo, sin aviso y sin una posible solución, tuvimos q buscarla nosotros y encima con retraso, buscas algo económico pero terminas con dolores de cabeza, no lo recomiendo andre"
anto silva,0,5.0,"excelente servicio y sin demoras. tomé, hasta el momento seis vuelos con ellos desde enero hasta mayo de 2019, viajé con pareja en algunos viajes y con familia en otros, destinos: palomar- cataratas del iguazú, iguazú- palomar; palomar- bariloche, bariloche-palomar. tuve que poner más abajo que salimos del aeropuerto de jorge newbery, porque el palomar no figuaraba disponible. la gente muy copada y con buena onda, todos chicos jóvenes los y las trabajadoras de la tripulación. tienen excelentes precios, y más si sacás los pasajes con tiempo. arriba del avión pasan con un kiosco móvil por si querés comprar algo para tomar o beber. ",0,0,0,0.0,0.0,es,"excelente servicio y sin demoras. tomé, hasta el momento seis vuelos con ellos desde enero hasta mayo de 2019, viajé con pareja en algunos viajes y con familia en otros, destinos: palomar- cataratas del iguazú, iguazú- palomar; palomar- bariloche, bariloche-palomar. tuve que poner más abajo que salimos del aeropuerto de jorge newbery, porque el palomar no figuaraba disponible. la gente muy copada y con buena onda, todos chicos jóvenes los y las trabajadoras de la tripulación. tienen excelentes precios, y más si sacás los pasajes con tiempo. arriba del avión pasan con un kiosco móvil por si querés comprar algo para tomar o beber. "
antonella castagnoni,2,2.0,". el check in más demorado del mundo porque juntan mil vuelos en una sola fila (salgan con tiempo por más que sea de cabotaje), te van a reprogramar el vuelo 1 o 2 veces mínimo y la tripulación suele estar en un cumpleañito constante. nunca mas",40,2,1,21.110000000000003,0.04093544571351006,es,". el check in más demorado del mundo porque juntan mil vuelos en una sola fila (salgan con tiempo por más que sea de cabotaje), te van a reprogramar el vuelo 1 o 2 veces mínimo y la tripulación suele estar en un cumpleañito constante. nunca mas"
antonio a,0,1.0,estafa nunca más!!. estafadores cancelan el vuelo entre en la página para cambiarlo y me quisieron cobrar más del doble por cambiar el vuelo que ellos cancelaron de locos,0,0,0,0.0,0.0,es,estafa nunca más!!. estafadores cancelan el vuelo entre en la página para cambiarlo y me quisieron cobrar más del doble por cambiar el vuelo que ellos cancelaron de locos
aquilesar1,0,5.0,"importante!flybondi, tren palomar - retiro no està habilitado totalmente!. buenas tardes, 
el lunes regresabamos de nuestro viaje/escapada con flybondi (espectacular!!!) de el palomar a còrdoba.
ya en la estaciòn de retiro y esperando la hora para tomar el tren hacia epa nos enteramos de que la lìnea san martìn solo llegaba hasta estaciòn saenz peña, debimos tomar el ffcc mitre hasta migueletes, de allì un colectivo gratuito color blanco fuera de la estaciòn, te lleva hasta la estaciòn s. peña del ffcc san martìn y de ahì a el palomar.
nadie te avisa de este cambio! nois enteramos solo preguntando!!! salgan con tiempo para llegar sin contratiempos.
sds.
aquiles",0,0,0,0.0,0.0,es,"importante!flybondi, tren palomar - retiro no està habilitado totalmente!. buenas tardes, 
el lunes regresabamos de nuestro viaje/escapada con flybondi (espectacular!!!) de el palomar a còrdoba.
ya en la estaciòn de retiro y esperando la hora para tomar el tren hacia epa nos enteramos de que la lìnea san martìn solo llegaba hasta estaciòn saenz peña, debimos tomar el ffcc mitre hasta migueletes, de allì un colectivo gratuito color blanco fuera de la estaciòn, te lleva hasta la estaciòn s. peña del ffcc san martìn y de ahì a el palomar.
nadie te avisa de este cambio! nois enteramos solo preguntando!!! salgan con tiempo para llegar sin contratiempos.
sds.
aquiles"
argentina587,0,4.0,"siempre cumple horarios. es una aerolínea que ofrece ofertas aéreas y es muy puntual en sus saludas y arribos, pero difícil comunicación ante un imprevisto falta comunicación con el cliente",0,0,0,0.0,0.0,es,"siempre cumple horarios. es una aerolínea que ofrece ofertas aéreas y es muy puntual en sus saludas y arribos, pero difícil comunicación ante un imprevisto falta comunicación con el cliente"
aria yousefi,1,1.0,. cancelé mi vuelo y se negaron a reembolsarme mi tarjeta internacional. dijeron que necesitaba una cuenta bancaria argentina. no venda boletos a extranjeros si no puede reembolsarlos cuando cancela vuelos.,15,0,0,7.8,0.015125366014466053,es,. cancelé mi vuelo y se negaron a reembolsarme mi tarjeta internacional. dijeron que necesitaba una cuenta bancaria argentina. no venda boletos a extranjeros si no puede reembolsarlos cuando cancela vuelos.
azu sanchez,0,1.0,"me cambiaron 5 veces el día y la hora…. me cambiaron 5 veces el día y la hora del vuelo.  también el aeropuerto de destino.en vez de llegar el 14/02/24 a las 14 hrs a aeroparque, terminaré llegando el 17 /02 a  las 17 hrs a ezeiza.eo modo de renombrar o cambiar el vuelo tiene tarifa de recargo es un muy mal trato.  última vez que les compro un pasaje.muy mal servicio 😡",1,0,0,0.5,0.0009695747445170547,es,"me cambiaron 5 veces el día y la hora…. me cambiaron 5 veces el día y la hora del vuelo.  también el aeropuerto de destino.en vez de llegar el 14/02/24 a las 14 hrs a aeroparque, terminaré llegando el 17 /02 a  las 17 hrs a ezeiza.eo modo de renombrar o cambiar el vuelo tiene tarifa de recargo es un muy mal trato.  última vez que les compro un pasaje.muy mal servicio 😡"
bautista bottani,0,1.0,. dessssstreeeeee,2,0,0,1.0,0.0019391494890341095,nl,.Desesssstreeeeee
beatriz garcia,0,1.0,". la peor aerolínea donde podrían comprar . recuerden lo barato sale caro preferible pagar quizás una tanto más en otras aerolíneas pero tener la certeza de que tu vuelo saldrá.
como turista tienes contratados paseos , hoteles,  etc que lamentablemente nadie te repone porque  y ni siquiera una explicación te dan de la cancelación.
además las personas que te atienden son groseras me queda un pésimo sabor de boca
si pueden evitar hacer uso de sus servicios haganlo... no compren",11,6,0,5.53,0.010723496674358625,es,". la peor aerolínea donde podrían comprar . recuerden lo barato sale caro preferible pagar quizás una tanto más en otras aerolíneas pero tener la certeza de que tu vuelo saldrá.
como turista tienes contratados paseos , hoteles,  etc que lamentablemente nadie te repone porque  y ni siquiera una explicación te dan de la cancelación.
además las personas que te atienden son groseras me queda un pésimo sabor de boca
si pueden evitar hacer uso de sus servicios haganlo... no compren"
bernardo m,0,1.0,"bugiardi. volo posticipato sempre senza preavviso, da mangiare un panino e via…. bugiardi come pochi…. non prendetela per nessun modo",0,0,0,0.0,0.0,it,"mentirosos.vuelo pospuesto siempre sin previo aviso, comer un sándwich e ir ...Los mentirosos como pocos otros ...No lo tomes de ninguna manera"
berto R,0,1.0,"ladrones. no te devuelven el dinero y además te llaman para pedirte más. quieren ganar dinero a tu costa sin darte servicio.
poca gente tan sinvergüenza he conocido. ojalá se vayan a pique por ladrones.",0,0,0,0.0,0.0,es,"ladrones. no te devuelven el dinero y además te llaman para pedirte más. quieren ganar dinero a tu costa sin darte servicio.
poca gente tan sinvergüenza he conocido. ojalá se vayan a pique por ladrones."
carlos daniel oviedo,0,5.0,. salí de palomar a cataratas el vuelo perfecto..lo que me mato fue la tripulación..muy buena onda..alegria pura..preguntaron cuanto volaban por primera vez..y los contó había 21...y pregunto..cuantos por primera vez por la aerolínea.. y eran el 90 %..,88,291,1,45.955,0.0891136147685625,es,. salí de palomar a cataratas el vuelo perfecto..lo que me mato fue la tripulación..muy buena onda..alegria pura..preguntaron cuanto volaban por primera vez..y los contó había 21...y pregunto..cuantos por primera vez por la aerolínea.. y eran el 90 %..
carlos di menna,0,5.0,. ,0,0,0,0.0,0.0,unknown,. 
carlos v,0,1.0,"desastre total !!!!!!. no la usen. 
dejaron a mi hijo menor de edad y al resto de los pasajeros varados en el aeropuerto. después de 3 horas de espera nunca llegó el avión. nadie de la empresa dio la cara para explicar.mi hijo quedó abandonado en el aeropuerto sin ningún tipo de asistencia ni ayuda por parte de flybondi. el vuelo fue cancelado y nunca se comunicaron para informarlo. tampoco se reprogramó. todos abandonados a la buena de dios. sin alojamiento ni alimento ni respuesta para retornarlos a bs as. total desinteres y desprecio por los pasajeros
desastre total!!!!!!!!",0,0,0,0.0,0.0,es,"desastre total !!!!!!. no la usen. 
dejaron a mi hijo menor de edad y al resto de los pasajeros varados en el aeropuerto. después de 3 horas de espera nunca llegó el avión. nadie de la empresa dio la cara para explicar.mi hijo quedó abandonado en el aeropuerto sin ningún tipo de asistencia ni ayuda por parte de flybondi. el vuelo fue cancelado y nunca se comunicaron para informarlo. tampoco se reprogramó. todos abandonados a la buena de dios. sin alojamiento ni alimento ni respuesta para retornarlos a bs as. total desinteres y desprecio por los pasajeros
desastre total!!!!!!!!"
