name,rating,relevance_score,review
Patricia S,1.0,0.0,cancelación vuelo hola cancelar vuelo día 22 mayo 2022 jujuy 2 vez embarcar bajar delavión aeronave tener grave problema volar alotro día salir elmismo avión demora destacar buen predisposición personal empresa contar protocolo adecuado cubrir tipo inconveniente demora traslado hotel almuerzo información claro esperar poder resolver él importante contar aerolínea bajo costo funcionar
DANIELA O,1.0,0.0,no poder volar enviar check in aeroparque empleado apto ayudar tú horrible servicio arruinar viaje devolver dinero nunca atendir teléfono nadie hablar fisicamente
marian,1.0,0.0,él peor paso peor servicio low cost verso mirar bien comprar si hacer suma poder comprar gol latam aerolinea persona totalmente calificar barato terminar ser más caro peor pesadilla mil comentario poder ver hacer falta más q agregar usar línea aereo renonbre si más valor pagar asegurar luego robo más grande sucedio impresentable
Wally N,1.0,0.0,el peor experiencia viajar nunca flybondi viajar 6 buen aire puerto iguazú cambiar viaje ida salir 16 pasar 17 además cambiar aeropuerto salido llamar buscar solución reservado hotel excursión importar dos vez colgar llamado arréglate poder respuesta yo vinimo igual todo intención disfrutar viaje tocar volver 20 16hrs 10hrs decir reprogramar vuelo 21 3am llamar atender nadie el atención horrible vuelo incómodo seguridad garantía arréglate poder yo terminar salir caro tener cambiar reserva último momento pagar noche hotel dar regalado ganar cambiar último minuto molestar dar cara ofrecer ninguno solución no comprar barato terminar salir caro desastre no arruinar vacaciones ahorrar él pesito terminar pagar igual demás todo incomodidad flybondi generar
Ignacio C,1.0,0.0,¡ cuidadoellos arbitrario decidir cerrar vuelo 30 minuto salido dejar pasajero registrado pasar embarqueal menos 10 persona pasar noche aeropuerto él negar emitir reembolso cupón sitiodijo solicitar él teléfono llamar decir solicitar él líneacompleté forma todavía esperar cupón viaje el piloto personal total sociópatasincluso instruir seguridad dejar pasar 30 minuto anteseste aeropuerto ocupado sólo 1 vuelo vezno nadie fila todavía permitir pasajero abordar avión
Mati B,1.0,0.0,uno desastre viajar vuelo 16 cambiar elección 1830 salir 21 hs ir ser llegar temprano beber 3 mes llegar 2 mañana a vuelta mismo situación salir 14 hs decidir cambiar él 1830 a ida dejar llevar caña pescar arriba vuelta decidir cobrar 3 mil peso uno desastre
Jose Manuel R,1.0,0.0,ser terror llegar aeroparque 1 hora cuarto vuelo despache valecer ir zona control equipaje fila interminable cerca entrada scanner recibo llamado preguntar yo dónde explicar situación demorar esperar decir pasar directamente paso raudamente saltear poder todo fila pasar scanner llegar puerta 3 llegar correr decir vuelo cerrado 1130 hs vuelo salir 114hh poder viajar sacar nuevo aerolínea argentino ser indignante nadie empresa acercar facilitar llegada zona embarque saber demora extraordinario momento saber presencia aeroparque esperado
Samuel B,1.0,0.0,no poder registrar él línea mal servicio clienteel check in international línea disponible pesar sitio web permitir completar formulario check in luego establecer deber comunicar él correo electrónico primero cinco respuesta inútil cómo completar formulario luego después correo electrónico seguimiento imposible vuelo internacional
Nadia Fernández,1.0,0.0,por más querer viaje día 9 abril viajar destino puerto iguazú buen aire día todo aerolínea saber aeropuerto puerto iguazú cerrado mal clima todo aerolínea demorar salida excepto flybondi salir igual saber ir aterrizar destino sacar pasajero dar vueltita dio saber dónde trajr vuelta buen aire ninguno tipo solución excusa cumplir vuelo reintegro hacer 30 día reprogramar 10 día tener volver ninguno tipo solución perder reserva encima si querer perder comprar boleto aerolínea llevar empleado basura persona reír cara pasajero nunca empresa estafador nunca reconocer preferible gastar viajar aerolínea gente peor nadie controlar nadie proteger usuario policía aeropuertuario anac nadie seguir trabajar estafador
FABRICIO C,1.0,0.0,patético personal general casi inhumano cero empatía supervisor aeroparque basura persona pedante soberbio maleducado cambiar horario vuelo continuamente hacer perder día alojamiento excursión etcétera importar solucionar miserable estafador
Natalia S,1.0,0.0,peor colectivo línea cruzar dedo rezale crear reprogramen vuelo horario aeropuerto llegadasalido avión incómodo colectivo sucio cargar gente aeropuerto dejar inmediatamente cargar gente regresar medio desinfectar limpiar mugre dejar pasajero anterior siquiera chequear avión vivir saltar esperar desembarcar pasajero llegar buen aire poder subir regresar dejar tentar precio arriesguir vacaciones ahorrar él peso cambiar horario incluso aeropuerto llegado quedar 40 km dónde teoría llegar poner yo gasto enorme viático existir atención postventa
alfredo g,1.0,0.0,desastre total organización verdad indignante salir más caro cualquiera aerolínea hacer check in cobrar simplemente elegir asiento aparte cobrar 2 vez equipaje aclarar si llevar herramienta trabajo llave francés poder ir cabina atención cliente deplorable
Bosque H,1.0,0.0,pesimo atención cambiar vuelo retorno bs as momento embarcar vez aterrizar aeroparque cambiar ezeiza saber antenamo después 0000 hs poder aterrizar aeroparque basicamente mentar vender pasaje cambiar destino momento pagar ahorrar yo mal trago pésimo manejar
ivana,1.0,0.0,ladrón estafador basuraladronesme robar 3000 pesosno querer reprogramar viajehice denuncia defensoria consumidor anmat correspondiente
Betzabeth M,1.0,0.0,noooo usar jamás consejo querer buen atención puntualidad asco línea impuntual servir alguien necesitar tiempo respetar si usar línea aéreo suger programar vuelo sino día siguiente
Nora A,1.0,0.0,mal servicio acá esperar aeropuerto jujuy bs asya cambiar horario 3 vez ahora figura demorado ida perder día vacación reprogramaciónmuy malo informal
Belu P,2.0,0.0,no poder confiar poder asegurar tú horario viajás pasar vuelo flybondi mismo cambiar siempre horario 18hs tarde cosa sacar día viaje en último cambiar 4 vez horario cada vuelo ida vuelta incluso después hacer checkin a ida cambiar perder día entero lleno reserva llamar único opción dar 2 día terminé pagar 2 día extra alojamiento contar a vuelta hacer checkin coordinar traslado hacia aeropuerto noche anterior cambiar horario si necesitás asegurar horario vuelo valer pena arriesgar él flybondi
Juliana T,5.0,0.0,mucho buen atención salido llegada horario ida vuelta viajar papá ezeiza ushuaia ida vuelta aerolínea comprado pack incluir vuelo flybondi viajar revesar crítica preocupar caso perfecto dos vuelo salir horario llegar hora estimar destino personal excelente atento buen relación calidadprecio caso volver viajar aerolínea
Eliana S,1.0,0.0,pésimo servicio viajar cirugía familiar realizar martes mañana saque pasaje volver día noche motivo comprar pasaje aerolínea el día anterior querer realizar web check in resultar cambiar vuelo horario mañana servir horario inicio cirugia llamar reclamar vuelo decir vuelo día vuelo disponible viernes tener esperar 30 día devolver dinero volver trabajar viernes alternativo volver yo micro viaje 17hs nunca avisar cambiar vuelo encima discutir teléfono haber mandar mail demás mails compañía llegado menos de hecho atender teléfono enviar mail acreditar pedido devolución llegar momento uno vergüenza peligro manejar nada recomendable
Gabriela R,1.0,0.0,el compañía horror nunca empresa horrible dónde robar cara cobrar llevar carry on compartimiento cambiar horario vuelo encima atención cuarto
Nicolás W,1.0,0.0,ladrón poder viajar cambio horario 10 hora perder avión españo hacer 1100 km auto poder llegar vuelo ninguno devolución dinero ser decir hecho trámite devolución robar 100 euro pésimo atención no recomer peor enemigo
Adrián G,1.0,0.0,impresentable programado vuelo 6 marzo bs as bariloche 5 amigo primero atrasar salida hs después cambiar aeropuerto mandar yo ezeiza finalmente retrasar 2 oportunidad vuelta que reservar noche alojamiento cdo embarcar vuelta enterar valija pequeño carry on incluido si ida cargo deber abonar 500 después discutir 2 inútil solucionar subir avión enterar cambiar asiento siquiera avisar yo viajar separado ninguno momento pedir disculpa 2 impresentable poner cara pensar ir ser nombrar emplado mes
Agus P,1.0,0.0,opino ida viajar pareja bien aunque cambiar vuelo 5 vez viajar ahora varado neuquén porq ocurrir cancelar yo vuelo 1203 pasar él 2203 ser trabajar 1403 presentar trabajar llamar tardar montón atender encima dar vuelta dar reembolso verdad arruinar vacaciones ahora tratar buscar vuelo hacia buen aire salir carísimo recomer pagar aerolínea flyblondi ir arrepentirse
Paula D,1.0,0.0,desde hoy pago nunca viajar empresa compro vuelo hacia aeroparquenunca avisar decidir cambiar él ezeiza ofrecer ayuda sólo ninguniar persona check in sino primero decir q cancelado vuelo salir 11 a they día ... desastre nunca volver volar empresa
Lucía M,1.0,0.0,nota mental nunca viajar flybondi organización pésimo plata convenir todo vida viajar aerolínea argentino cancelar vuelo 20 minuto subir avión capaz reprogramar vuelo inmediatamente tampoco dar alojamiento noche valer pena sacar pasaje aerolínea pedorra ojalá fundar
moisesil92_,1.0,0.0,no viajar flybondi barato salir carooo planificar 4 mes viaje sacar pasaje costo 9000 peso argentino mes llegar dos notificación cambio horario día partida ahora día viajar prácticamente cambiar día horario haber pagar elegido fecha planificado viaje cumplir pactado optar comprar pasaje aerolineo argentino costo 1600 sencillo barato salir caro recomer servicio cliente ojalo fundar pronto
Keila MN,5.0,0.0,excelente lei mucho experiencia negativo deber admitir viaje miedo sinceramente experiencia excelente primero vuelo retrasar sólo hora segundo salir tiempo valecer despachado excelente viajar precio inimaginable el azafatx atentx experiencia duda repetir
Bianca Martina Forti,1.0,0.0,no viajar flybondi reprogramar vuelo notificar yo 2 día fecha original enterar yo vinimo aeropuerto 3 hora esperar dar solución necesitar urgente hermana deber operar él día siguiente familia volar vuelo día distinto 2 volver fecha estimar ser aerolínea low cost reprogaman cancelar vuelo naturalmente realmente dar asco
Vilma G,1.0,0.0,espantososssssssss desastreeer hijo nuera nieto 4 año desd 10 mañana hoy cordobo dejar sitio reprogramar 3 vez micro venir buscar llegar buen aire originalmente 1405 reprogramar tercero vez salir aeropuerto 2235 2802022 aeropuerto avisar cuarto vez salir 0020 decir más 12 hs don niño 4 año alojamiento resarcimientosin desastre espantososo estafador reclamar decir si querer vuelo q pagar diferencia estafadoresssssssssssss jugar gente vayansar alguien intervenir cia mierd abusador otrolo operador puesto chip rewpiten boludez pasar encuesta terminar decir malohorrible estafadoressón peorrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
Lucia V,1.0,0.0,no dejar engañar peor aerolinea historia precio bajo costo altísimo 4 reprogramación viaje puerta embarcar avión decir volver desperfecto técnico vuelo salir pasar siguiente 115 madrugada 9 hs después vuelo original nen chiquito siquiera acceder dar yo mantita poder acostar él dormir piso aeropuerto cero humanidad amabilidad cero hablar hacer cargo absolutamente de transfers pagado noche hotel preferir pagar pasaje doble volver volar flybondi
Ramiro R,1.0,0.0,el peor aerolínea lejos saqué dos pasaje diciembre volar febrero mendoza 10 enero mail q reprogramar vuelta q 20h 1 mañana nene 3 año padre 80 aeropuerto 20 xq haber alquilado auto 20 llegar ver q vuelo demora 230 el pasaje catarata fin marzo vuelo vuelta q vender 20 domingo llegar mail reprogramar domingo 9 mañana auto pago pedo domingo encima ir tener q levantar 6am día menos catarata el avión mugre q ver q limpiar jamás mesita compartimiento equipaje sucio querer imaginar mantenimiento avión si siquiera gastar limpiar él regalado caro viajar flybondi preferible gastar más viajar tranquilo prte nunca más y todavía faltar ir cataratar disgusto preparado pocilga aerolinea
Diego M,1.0,0.0,mucho malo experiencia atención aeropuerto jorge newbery buen aire malísimo persona saber tratar público perder vuelo culpa pésimo atención ahora esperar devolver dinero ir denunciar hacer persona mismo vuelo alguno autoridad deber dar él parado
juanhurst,1.0,0.0,pesimo experiencia desastre saque 2 vuelo octubre 2021 buen aire santiago estero febrero amendozar abril 2022 aprovechar finde largo desde diciembre 2021 cada semana cambiar horario tramo diferente último cambio pasar vuelo 2 día más tarde desastre imposible planear vacacion así sacar nuevo aerolínea argentino nunca más flybondi adjunto foto reserva original vuelta 1 marzo
